CODAUTO,CCAA,CPRO,Provincia,Municipio,INE5
"11","Extremadura","06","Badajoz","Peraleda del Zaucejo","06101"
"11","Extremadura","06","Badajoz","Puebla de Alcocer","06102"
"11","Extremadura","06","Badajoz","Puebla de la Calzada","06103"
"11","Extremadura","06","Badajoz","Puebla de la Reina","06104"
"11","Extremadura","06","Badajoz","Puebla de Obando","06107"
"11","Extremadura","06","Badajoz","Puebla de Sancho Pérez","06108"
"11","Extremadura","06","Badajoz","Puebla del Maestre","06105"
"11","Extremadura","06","Badajoz","Puebla del Prior","06106"
"11","Extremadura","06","Badajoz","Pueblonuevo del Guadiana","06902"
"11","Extremadura","06","Badajoz","Quintana de la Serena","06109"
"11","Extremadura","06","Badajoz","Reina","06110"
"11","Extremadura","06","Badajoz","Rena","06111"
"11","Extremadura","06","Badajoz","Retamal de Llerena","06112"
"11","Extremadura","06","Badajoz","Ribera del Fresno","06113"
"11","Extremadura","06","Badajoz","Risco","06114"
"11","Extremadura","06","Badajoz","Roca de la Sierra, La","06115"
"11","Extremadura","06","Badajoz","Salvaleón","06116"
"11","Extremadura","06","Badajoz","Salvatierra de los Barros","06117"
"11","Extremadura","06","Badajoz","San Pedro de Mérida","06119"
"11","Extremadura","06","Badajoz","San Vicente de Alcántara","06123"
"11","Extremadura","06","Badajoz","Sancti-Spíritus","06118"
"11","Extremadura","06","Badajoz","Santa Amalia","06120"
"11","Extremadura","06","Badajoz","Santa Marta","06121"
"11","Extremadura","06","Badajoz","Santos de Maimona, Los","06122"
"11","Extremadura","06","Badajoz","Segura de León","06124"
"11","Extremadura","06","Badajoz","Siruela","06125"
"11","Extremadura","06","Badajoz","Solana de los Barros","06126"
"11","Extremadura","06","Badajoz","Talarrubias","06127"
"11","Extremadura","06","Badajoz","Talavera la Real","06128"
"11","Extremadura","06","Badajoz","Táliga","06129"
"11","Extremadura","06","Badajoz","Tamurejo","06130"
"11","Extremadura","06","Badajoz","Torre de Miguel Sesmero","06131"
"11","Extremadura","06","Badajoz","Torremayor","06132"
"11","Extremadura","06","Badajoz","Torremejía","06133"
"11","Extremadura","06","Badajoz","Trasierra","06134"
"11","Extremadura","06","Badajoz","Trujillanos","06135"
"11","Extremadura","06","Badajoz","Usagre","06136"
"11","Extremadura","06","Badajoz","Valdecaballeros","06137"
"11","Extremadura","06","Badajoz","Valdelacalzada","06901"
"11","Extremadura","06","Badajoz","Valdetorres","06138"
"11","Extremadura","06","Badajoz","Valencia de las Torres","06139"
"11","Extremadura","06","Badajoz","Valencia del Mombuey","06140"
"11","Extremadura","06","Badajoz","Valencia del Ventoso","06141"
"11","Extremadura","06","Badajoz","Valle de la Serena","06146"
"11","Extremadura","06","Badajoz","Valle de Matamoros","06147"
"11","Extremadura","06","Badajoz","Valle de Santa Ana","06148"
"11","Extremadura","06","Badajoz","Valverde de Burguillos","06142"
"11","Extremadura","06","Badajoz","Valverde de Leganés","06143"
"11","Extremadura","06","Badajoz","Valverde de Llerena","06144"
"11","Extremadura","06","Badajoz","Valverde de Mérida","06145"
"11","Extremadura","06","Badajoz","Villafranca de los Barros","06149"
"11","Extremadura","06","Badajoz","Villagarcía de la Torre","06150"
"11","Extremadura","06","Badajoz","Villagonzalo","06151"
"11","Extremadura","06","Badajoz","Villalba de los Barros","06152"
"11","Extremadura","06","Badajoz","Villanueva de la Serena","06153"
"11","Extremadura","06","Badajoz","Villanueva del Fresno","06154"
"11","Extremadura","06","Badajoz","Villar de Rena","06156"
"11","Extremadura","06","Badajoz","Villar del Rey","06155"
"11","Extremadura","06","Badajoz","Villarta de los Montes","06157"
"11","Extremadura","06","Badajoz","Zafra","06158"
"11","Extremadura","06","Badajoz","Zahínos","06159"
"11","Extremadura","06","Badajoz","Zalamea de la Serena","06160"
"11","Extremadura","06","Badajoz","Zarza, La","06162"
"11","Extremadura","06","Badajoz","Zarza-Capilla","06161"
"12","Galicia","27","Lugo","Abadín","27001"
"12","Galicia","27","Lugo","Alfoz","27002"
"12","Galicia","27","Lugo","Antas de Ulla","27003"
"12","Galicia","27","Lugo","Baleira","27004"
"12","Galicia","27","Lugo","Baralla","27901"
"12","Galicia","27","Lugo","Barreiros","27005"
"12","Galicia","27","Lugo","Becerreá","27006"
"12","Galicia","27","Lugo","Begonte","27007"
"12","Galicia","27","Lugo","Bóveda","27008"
"12","Galicia","27","Lugo","Burela","27902"
"12","Galicia","27","Lugo","Carballedo","27009"
"12","Galicia","27","Lugo","Castro de Rei","27010"
"12","Galicia","27","Lugo","Castroverde","27011"
"12","Galicia","27","Lugo","Cervantes","27012"
"12","Galicia","27","Lugo","Cervo","27013"
"12","Galicia","27","Lugo","Chantada","27016"
"12","Galicia","27","Lugo","Corgo, O","27014"
"12","Galicia","27","Lugo","Cospeito","27015"
"12","Galicia","27","Lugo","Folgoso do Courel","27017"
"12","Galicia","27","Lugo","Fonsagrada, A","27018"
"12","Galicia","27","Lugo","Foz","27019"
"12","Galicia","27","Lugo","Friol","27020"
"12","Galicia","27","Lugo","Guitiriz","27022"
"12","Galicia","27","Lugo","Guntín","27023"
"12","Galicia","27","Lugo","Incio, O","27024"
"12","Galicia","27","Lugo","Láncara","27026"
"12","Galicia","27","Lugo","Lourenzá","27027"
"12","Galicia","27","Lugo","Lugo","27028"
"12","Galicia","27","Lugo","Meira","27029"
"12","Galicia","27","Lugo","Mondoñedo","27030"
"12","Galicia","27","Lugo","Monforte de Lemos","27031"
"12","Galicia","27","Lugo","Monterroso","27032"
"12","Galicia","27","Lugo","Muras","27033"
"12","Galicia","27","Lugo","Navia de Suarna","27034"
"12","Galicia","27","Lugo","Negueira de Muñiz","27035"
"12","Galicia","27","Lugo","Nogais, As","27037"
"12","Galicia","27","Lugo","Ourol","27038"
"12","Galicia","27","Lugo","Outeiro de Rei","27039"
"12","Galicia","27","Lugo","Palas de Rei","27040"
"12","Galicia","27","Lugo","Pantón","27041"
"12","Galicia","27","Lugo","Paradela","27042"
"12","Galicia","27","Lugo","Páramo, O","27043"
"12","Galicia","27","Lugo","Pastoriza, A","27044"
"12","Galicia","27","Lugo","Pedrafita do Cebreiro","27045"
"12","Galicia","27","Lugo","Pobra do Brollón, A","27047"
"12","Galicia","27","Lugo","Pol","27046"
"12","Galicia","27","Lugo","Pontenova, A","27048"
"12","Galicia","27","Lugo","Portomarín","27049"
"12","Galicia","27","Lugo","Quiroga","27050"
"12","Galicia","27","Lugo","Rábade","27056"
"12","Galicia","27","Lugo","Ribadeo","27051"
"12","Galicia","27","Lugo","Ribas de Sil","27052"
"12","Galicia","27","Lugo","Ribeira de Piquín","27053"
"12","Galicia","27","Lugo","Riotorto","27054"
"12","Galicia","27","Lugo","Samos","27055"
"12","Galicia","27","Lugo","Sarria","27057"
"12","Galicia","27","Lugo","Saviñao, O","27058"
"12","Galicia","27","Lugo","Sober","27059"
"12","Galicia","27","Lugo","Taboada","27060"
"12","Galicia","27","Lugo","Trabada","27061"
"12","Galicia","27","Lugo","Triacastela","27062"
"12","Galicia","27","Lugo","Valadouro, O","27063"
"12","Galicia","27","Lugo","Vicedo, O","27064"
"12","Galicia","27","Lugo","Vilalba","27065"
"12","Galicia","27","Lugo","Viveiro","27066"
"12","Galicia","27","Lugo","Xermade","27021"
"12","Galicia","27","Lugo","Xove","27025"
"12","Galicia","36","Pontevedra","Agolada","36020"
"12","Galicia","36","Pontevedra","Arbo","36001"
"12","Galicia","36","Pontevedra","Baiona","36003"
"12","Galicia","36","Pontevedra","Barro","36002"
"12","Galicia","36","Pontevedra","Bueu","36004"
"12","Galicia","36","Pontevedra","Caldas de Reis","36005"
"12","Galicia","36","Pontevedra","Cambados","36006"
"12","Galicia","36","Pontevedra","Campo Lameiro","36007"
"12","Galicia","36","Pontevedra","Cangas","36008"
"12","Galicia","36","Pontevedra","Cañiza, A","36009"
"12","Galicia","36","Pontevedra","Catoira","36010"
"12","Galicia","36","Pontevedra","Cerdedo-Cotobade","36902"
"12","Galicia","36","Pontevedra","Covelo","36013"
"12","Galicia","36","Pontevedra","Crecente","36014"
"12","Galicia","36","Pontevedra","Cuntis","36015"
"12","Galicia","36","Pontevedra","Dozón","36016"
"12","Galicia","36","Pontevedra","Estrada, A","36017"
"12","Galicia","36","Pontevedra","Forcarei","36018"
"12","Galicia","36","Pontevedra","Fornelos de Montes","36019"
"12","Galicia","36","Pontevedra","Gondomar","36021"
"12","Galicia","36","Pontevedra","Grove, O","36022"
"12","Galicia","36","Pontevedra","Guarda, A","36023"
"12","Galicia","36","Pontevedra","Illa de Arousa, A","36901"
"12","Galicia","36","Pontevedra","Lalín","36024"
"12","Galicia","36","Pontevedra","Lama, A","36025"
"12","Galicia","36","Pontevedra","Marín","36026"
"12","Galicia","36","Pontevedra","Meaño","36027"
"12","Galicia","36","Pontevedra","Meis","36028"
"12","Galicia","36","Pontevedra","Moaña","36029"
"12","Galicia","36","Pontevedra","Mondariz","36030"
"12","Galicia","36","Pontevedra","Mondariz-Balneario","36031"
"12","Galicia","36","Pontevedra","Moraña","36032"
"12","Galicia","36","Pontevedra","Mos","36033"
"12","Galicia","36","Pontevedra","Neves, As","36034"
"12","Galicia","36","Pontevedra","Nigrán","36035"
"12","Galicia","36","Pontevedra","Oia","36036"
"12","Galicia","36","Pontevedra","Pazos de Borbén","36037"
"12","Galicia","36","Pontevedra","Poio","36041"
"12","Galicia","36","Pontevedra","Ponte Caldelas","36043"
"12","Galicia","36","Pontevedra","Ponteareas","36042"
"12","Galicia","36","Pontevedra","Pontecesures","36044"
"12","Galicia","36","Pontevedra","Pontevedra","36038"
"12","Galicia","36","Pontevedra","Porriño, O","36039"
"12","Galicia","36","Pontevedra","Portas","36040"
"12","Galicia","36","Pontevedra","Redondela","36045"
"12","Galicia","36","Pontevedra","Ribadumia","36046"
"12","Galicia","36","Pontevedra","Rodeiro","36047"
"12","Galicia","36","Pontevedra","Rosal, O","36048"
"12","Galicia","36","Pontevedra","Salceda de Caselas","36049"
"12","Galicia","36","Pontevedra","Salvaterra de Miño","36050"
"12","Galicia","36","Pontevedra","Sanxenxo","36051"
"12","Galicia","36","Pontevedra","Silleda","36052"
"12","Galicia","36","Pontevedra","Soutomaior","36053"
"12","Galicia","36","Pontevedra","Tomiño","36054"
"12","Galicia","36","Pontevedra","Tui","36055"
"12","Galicia","36","Pontevedra","Valga","36056"
"12","Galicia","36","Pontevedra","Vigo","36057"
"12","Galicia","36","Pontevedra","Vila de Cruces","36059"
"12","Galicia","36","Pontevedra","Vilaboa","36058"
"12","Galicia","36","Pontevedra","Vilagarcía de Arousa","36060"
"12","Galicia","36","Pontevedra","Vilanova de Arousa","36061"
"12","Galicia","32","Ourense","Allariz","32001"
"12","Galicia","32","Ourense","Amoeiro","32002"
"12","Galicia","32","Ourense","Arnoia, A","32003"
"12","Galicia","32","Ourense","Avión","32004"
"12","Galicia","32","Ourense","Baltar","32005"
"12","Galicia","32","Ourense","Bande","32006"
"12","Galicia","32","Ourense","Baños de Molgas","32007"
"12","Galicia","32","Ourense","Barbadás","32008"
"12","Galicia","32","Ourense","Barco de Valdeorras, O","32009"
"12","Galicia","32","Ourense","Beade","32010"
"12","Galicia","32","Ourense","Beariz","32011"
"12","Galicia","32","Ourense","Blancos, Os","32012"
"12","Galicia","32","Ourense","Boborás","32013"
"12","Galicia","32","Ourense","Bola, A","32014"
"12","Galicia","32","Ourense","Bolo, O","32015"
"12","Galicia","32","Ourense","Calvos de Randín","32016"
"12","Galicia","32","Ourense","Carballeda de Avia","32018"
"12","Galicia","32","Ourense","Carballeda de Valdeorras","32017"
"12","Galicia","32","Ourense","Carballiño, O","32019"
"12","Galicia","32","Ourense","Cartelle","32020"
"12","Galicia","32","Ourense","Castrelo de Miño","32022"
"12","Galicia","32","Ourense","Castrelo do Val","32021"
"12","Galicia","32","Ourense","Castro Caldelas","32023"
"12","Galicia","32","Ourense","Celanova","32024"
"12","Galicia","32","Ourense","Cenlle","32025"
"12","Galicia","32","Ourense","Chandrexa de Queixa","32029"
"12","Galicia","32","Ourense","Coles","32026"
"12","Galicia","32","Ourense","Cortegada","32027"
"12","Galicia","32","Ourense","Cualedro","32028"
"12","Galicia","32","Ourense","Entrimo","32030"
"12","Galicia","32","Ourense","Esgos","32031"
"12","Galicia","32","Ourense","Gomesende","32033"
"12","Galicia","32","Ourense","Gudiña, A","32034"
"12","Galicia","32","Ourense","Irixo, O","32035"
"12","Galicia","32","Ourense","Larouco","32038"
"12","Galicia","32","Ourense","Laza","32039"
"12","Galicia","32","Ourense","Leiro","32040"
"12","Galicia","32","Ourense","Lobeira","32041"
"12","Galicia","32","Ourense","Lobios","32042"
"12","Galicia","32","Ourense","Maceda","32043"
"12","Galicia","32","Ourense","Manzaneda","32044"
"12","Galicia","32","Ourense","Maside","32045"
"12","Galicia","32","Ourense","Melón","32046"
"12","Galicia","32","Ourense","Merca, A","32047"
"12","Galicia","32","Ourense","Mezquita, A","32048"
"12","Galicia","32","Ourense","Montederramo","32049"
"12","Galicia","32","Ourense","Monterrei","32050"
"12","Galicia","32","Ourense","Muíños","32051"
"12","Galicia","32","Ourense","Nogueira de Ramuín","32052"
"12","Galicia","32","Ourense","Oímbra","32053"
"12","Galicia","32","Ourense","Ourense","32054"
"12","Galicia","32","Ourense","Paderne de Allariz","32055"
"12","Galicia","32","Ourense","Padrenda","32056"
"12","Galicia","32","Ourense","Parada de Sil","32057"
"12","Galicia","32","Ourense","Pereiro de Aguiar, O","32058"
"12","Galicia","32","Ourense","Peroxa, A","32059"
"12","Galicia","32","Ourense","Petín","32060"
"12","Galicia","32","Ourense","Piñor","32061"
"12","Galicia","32","Ourense","Pobra de Trives, A","32063"
"12","Galicia","32","Ourense","Pontedeva","32064"
"12","Galicia","32","Ourense","Porqueira","32062"
"12","Galicia","32","Ourense","Punxín","32065"
"12","Galicia","32","Ourense","Quintela de Leirado","32066"
"12","Galicia","32","Ourense","Rairiz de Veiga","32067"
"12","Galicia","32","Ourense","Ramirás","32068"
"12","Galicia","32","Ourense","Ribadavia","32069"
"12","Galicia","32","Ourense","Riós","32071"
"12","Galicia","32","Ourense","Rúa, A","32072"
"12","Galicia","32","Ourense","Rubiá","32073"
"12","Galicia","32","Ourense","San Amaro","32074"
"12","Galicia","32","Ourense","San Cibrao das Viñas","32075"
"12","Galicia","32","Ourense","San Cristovo de Cea","32076"
"12","Galicia","32","Ourense","San Xoán de Río","32070"
"12","Galicia","32","Ourense","Sandiás","32077"
"12","Galicia","32","Ourense","Sarreaus","32078"
"12","Galicia","32","Ourense","Taboadela","32079"
"12","Galicia","32","Ourense","Teixeira, A","32080"
"12","Galicia","32","Ourense","Toén","32081"
"12","Galicia","32","Ourense","Trasmiras","32082"
"12","Galicia","32","Ourense","Veiga, A","32083"
"12","Galicia","32","Ourense","Verea","32084"
"12","Galicia","32","Ourense","Verín","32085"
"12","Galicia","32","Ourense","Viana do Bolo","32086"
"12","Galicia","32","Ourense","Vilamarín","32087"
"12","Galicia","32","Ourense","Vilamartín de Valdeorras","32088"
"12","Galicia","32","Ourense","Vilar de Barrio","32089"
"12","Galicia","32","Ourense","Vilar de Santos","32090"
"12","Galicia","32","Ourense","Vilardevós","32091"
"12","Galicia","32","Ourense","Vilariño de Conso","32092"
"12","Galicia","32","Ourense","Xinzo de Limia","32032"
"12","Galicia","32","Ourense","Xunqueira de Ambía","32036"
"12","Galicia","32","Ourense","Xunqueira de Espadanedo","32037"
"12","Galicia","15","Coruña, A","Abegondo","15001"
"12","Galicia","15","Coruña, A","Ames","15002"
"12","Galicia","15","Coruña, A","Aranga","15003"
"12","Galicia","15","Coruña, A","Ares","15004"
"12","Galicia","15","Coruña, A","Arteixo","15005"
"12","Galicia","15","Coruña, A","Arzúa","15006"
"12","Galicia","15","Coruña, A","Baña, A","15007"
"12","Galicia","15","Coruña, A","Bergondo","15008"
"12","Galicia","15","Coruña, A","Betanzos","15009"
"12","Galicia","15","Coruña, A","Boimorto","15010"
"12","Galicia","15","Coruña, A","Boiro","15011"
"12","Galicia","15","Coruña, A","Boqueixón","15012"
"12","Galicia","15","Coruña, A","Brión","15013"
"12","Galicia","15","Coruña, A","Cabana de Bergantiños","15014"
"12","Galicia","15","Coruña, A","Cabanas","15015"
"12","Galicia","15","Coruña, A","Camariñas","15016"
"12","Galicia","15","Coruña, A","Cambre","15017"
"12","Galicia","15","Coruña, A","Capela, A","15018"
"12","Galicia","15","Coruña, A","Carballo","15019"
"12","Galicia","15","Coruña, A","Cariño","15901"
"12","Galicia","15","Coruña, A","Carnota","15020"
"12","Galicia","15","Coruña, A","Carral","15021"
"12","Galicia","15","Coruña, A","Cedeira","15022"
"12","Galicia","15","Coruña, A","Cee","15023"
"12","Galicia","15","Coruña, A","Cerceda","15024"
"12","Galicia","15","Coruña, A","Cerdido","15025"
"12","Galicia","15","Coruña, A","Coirós","15027"
"12","Galicia","15","Coruña, A","Corcubión","15028"
"12","Galicia","15","Coruña, A","Coristanco","15029"
"12","Galicia","15","Coruña, A","Coruña, A","15030"
"12","Galicia","15","Coruña, A","Culleredo","15031"
"12","Galicia","15","Coruña, A","Curtis","15032"
"12","Galicia","15","Coruña, A","Dodro","15033"
"12","Galicia","15","Coruña, A","Dumbría","15034"
"12","Galicia","15","Coruña, A","Fene","15035"
"12","Galicia","15","Coruña, A","Ferrol","15036"
"12","Galicia","15","Coruña, A","Fisterra","15037"
"12","Galicia","15","Coruña, A","Frades","15038"
"12","Galicia","15","Coruña, A","Irixoa","15039"
"12","Galicia","15","Coruña, A","Laracha, A","15041"
"12","Galicia","15","Coruña, A","Laxe","15040"
"12","Galicia","15","Coruña, A","Lousame","15042"
"12","Galicia","15","Coruña, A","Malpica de Bergantiños","15043"
"12","Galicia","15","Coruña, A","Mañón","15044"
"12","Galicia","15","Coruña, A","Mazaricos","15045"
"12","Galicia","15","Coruña, A","Melide","15046"
"12","Galicia","15","Coruña, A","Mesía","15047"
"12","Galicia","15","Coruña, A","Miño","15048"
"12","Galicia","15","Coruña, A","Moeche","15049"
"12","Galicia","15","Coruña, A","Monfero","15050"
"12","Galicia","15","Coruña, A","Mugardos","15051"
"12","Galicia","15","Coruña, A","Muros","15053"
"12","Galicia","15","Coruña, A","Muxía","15052"
"12","Galicia","15","Coruña, A","Narón","15054"
"12","Galicia","15","Coruña, A","Neda","15055"
"12","Galicia","15","Coruña, A","Negreira","15056"
"12","Galicia","15","Coruña, A","Noia","15057"
"12","Galicia","15","Coruña, A","Oleiros","15058"
"12","Galicia","15","Coruña, A","Ordes","15059"
"12","Galicia","15","Coruña, A","Oroso","15060"
"12","Galicia","15","Coruña, A","Ortigueira","15061"
"12","Galicia","15","Coruña, A","Outes","15062"
"12","Galicia","15","Coruña, A","Oza-Cesuras","15902"
"12","Galicia","15","Coruña, A","Paderne","15064"
"12","Galicia","15","Coruña, A","Padrón","15065"
"12","Galicia","15","Coruña, A","Pino, O","15066"
"12","Galicia","15","Coruña, A","Pobra do Caramiñal, A","15067"
"12","Galicia","15","Coruña, A","Ponteceso","15068"
"12","Galicia","15","Coruña, A","Pontedeume","15069"
"12","Galicia","15","Coruña, A","Pontes de García Rodríguez, As","15070"
"12","Galicia","15","Coruña, A","Porto do Son","15071"
"12","Galicia","15","Coruña, A","Rianxo","15072"
"12","Galicia","15","Coruña, A","Ribeira","15073"
"12","Galicia","15","Coruña, A","Rois","15074"
"12","Galicia","15","Coruña, A","Sada","15075"
"12","Galicia","15","Coruña, A","San Sadurniño","15076"
"12","Galicia","15","Coruña, A","Santa Comba","15077"
"12","Galicia","15","Coruña, A","Santiago de Compostela","15078"
"12","Galicia","15","Coruña, A","Santiso","15079"
"12","Galicia","15","Coruña, A","Sobrado","15080"
"12","Galicia","15","Coruña, A","Somozas, As","15081"
"12","Galicia","15","Coruña, A","Teo","15082"
"12","Galicia","15","Coruña, A","Toques","15083"
"12","Galicia","15","Coruña, A","Tordoia","15084"
"12","Galicia","15","Coruña, A","Touro","15085"
"12","Galicia","15","Coruña, A","Trazo","15086"
"12","Galicia","15","Coruña, A","Val do Dubra","15088"
"12","Galicia","15","Coruña, A","Valdoviño","15087"
"12","Galicia","15","Coruña, A","Vedra","15089"
"12","Galicia","15","Coruña, A","Vilarmaior","15091"
"12","Galicia","15","Coruña, A","Vilasantar","15090"
"12","Galicia","15","Coruña, A","Vimianzo","15092"
"12","Galicia","15","Coruña, A","Zas","15093"
"16","País Vasco","48","Bizkaia","Abadiño","48001"
"16","País Vasco","48","Bizkaia","Abanto y Ciérvana-Abanto Zierbena","48002"
"16","País Vasco","48","Bizkaia","Ajangiz","48911"
"16","País Vasco","48","Bizkaia","Alonsotegi","48912"
"16","País Vasco","48","Bizkaia","Amorebieta-Etxano","48003"
"16","País Vasco","48","Bizkaia","Amoroto","48004"
"16","País Vasco","48","Bizkaia","Arakaldo","48005"
"16","País Vasco","48","Bizkaia","Arantzazu","48006"
"16","País Vasco","48","Bizkaia","Areatza","48093"
"16","País Vasco","48","Bizkaia","Arrankudiaga","48009"
"16","País Vasco","48","Bizkaia","Arratzu","48914"
"16","País Vasco","48","Bizkaia","Arrieta","48010"
"16","País Vasco","48","Bizkaia","Arrigorriaga","48011"
"16","País Vasco","48","Bizkaia","Artea","48023"
"16","País Vasco","48","Bizkaia","Artzentales","48008"
"16","País Vasco","48","Bizkaia","Atxondo","48091"
"16","País Vasco","48","Bizkaia","Aulesti","48070"
"16","País Vasco","48","Bizkaia","Bakio","48012"
"16","País Vasco","48","Bizkaia","Balmaseda","48090"
"16","País Vasco","48","Bizkaia","Barakaldo","48013"
"16","País Vasco","48","Bizkaia","Barrika","48014"
"16","País Vasco","48","Bizkaia","Basauri","48015"
"16","País Vasco","48","Bizkaia","Bedia","48092"
"16","País Vasco","48","Bizkaia","Berango","48016"
"16","País Vasco","48","Bizkaia","Bermeo","48017"
"16","País Vasco","48","Bizkaia","Berriatua","48018"
"16","País Vasco","48","Bizkaia","Berriz","48019"
"16","País Vasco","48","Bizkaia","Bilbao","48020"
"16","País Vasco","48","Bizkaia","Busturia","48021"
"16","País Vasco","48","Bizkaia","Derio","48901"
"16","País Vasco","48","Bizkaia","Dima","48026"
"16","País Vasco","48","Bizkaia","Durango","48027"
"16","País Vasco","48","Bizkaia","Ea","48028"
"16","País Vasco","48","Bizkaia","Elantxobe","48031"
"16","País Vasco","48","Bizkaia","Elorrio","48032"
"16","País Vasco","48","Bizkaia","Erandio","48902"
"16","País Vasco","48","Bizkaia","Ereño","48033"
"16","País Vasco","48","Bizkaia","Ermua","48034"
"16","País Vasco","48","Bizkaia","Errigoiti","48079"
"16","País Vasco","48","Bizkaia","Etxebarri","48029"
"16","País Vasco","48","Bizkaia","Etxebarria","48030"
"16","País Vasco","48","Bizkaia","Forua","48906"
"16","País Vasco","48","Bizkaia","Fruiz","48035"
"16","País Vasco","48","Bizkaia","Galdakao","48036"
"16","País Vasco","48","Bizkaia","Galdames","48037"
"16","País Vasco","48","Bizkaia","Gamiz-Fika","48038"
"16","País Vasco","48","Bizkaia","Garai","48039"
"16","País Vasco","48","Bizkaia","Gatika","48040"
"16","País Vasco","48","Bizkaia","Gautegiz Arteaga","48041"
"16","País Vasco","48","Bizkaia","Gernika-Lumo","48046"
"16","País Vasco","48","Bizkaia","Getxo","48044"
"16","País Vasco","48","Bizkaia","Gizaburuaga","48047"
"16","País Vasco","48","Bizkaia","Gordexola","48042"
"16","País Vasco","48","Bizkaia","Gorliz","48043"
"16","País Vasco","48","Bizkaia","Güeñes","48045"
"16","País Vasco","48","Bizkaia","Ibarrangelu","48048"
"16","País Vasco","48","Bizkaia","Igorre","48094"
"16","País Vasco","48","Bizkaia","Ispaster","48049"
"16","País Vasco","48","Bizkaia","Iurreta","48910"
"16","País Vasco","48","Bizkaia","Izurtza","48050"
"16","País Vasco","48","Bizkaia","Karrantza Harana/Valle de Carranza","48022"
"16","País Vasco","48","Bizkaia","Kortezubi","48907"
"16","País Vasco","48","Bizkaia","Lanestosa","48051"
"16","País Vasco","48","Bizkaia","Larrabetzu","48052"
"16","País Vasco","48","Bizkaia","Laukiz","48053"
"16","País Vasco","48","Bizkaia","Leioa","48054"
"16","País Vasco","48","Bizkaia","Lekeitio","48057"
"16","País Vasco","48","Bizkaia","Lemoa","48055"
"16","País Vasco","48","Bizkaia","Lemoiz","48056"
"16","País Vasco","48","Bizkaia","Lezama","48081"
"16","País Vasco","48","Bizkaia","Loiu","48903"
"16","País Vasco","48","Bizkaia","Mallabia","48058"
"16","País Vasco","48","Bizkaia","Mañaria","48059"
"16","País Vasco","48","Bizkaia","Markina-Xemein","48060"
"16","País Vasco","48","Bizkaia","Maruri-Jatabe","48061"
"16","País Vasco","48","Bizkaia","Mendata","48062"
"16","País Vasco","48","Bizkaia","Mendexa","48063"
"16","País Vasco","48","Bizkaia","Meñaka","48064"
"16","País Vasco","48","Bizkaia","Morga","48066"
"16","País Vasco","48","Bizkaia","Mundaka","48068"
"16","País Vasco","48","Bizkaia","Mungia","48069"
"16","País Vasco","48","Bizkaia","Munitibar-Arbatzegi Gerrikaitz","48007"
"16","País Vasco","48","Bizkaia","Murueta","48908"
"16","País Vasco","48","Bizkaia","Muskiz","48071"
"16","País Vasco","48","Bizkaia","Muxika","48067"
"16","País Vasco","48","Bizkaia","Nabarniz","48909"
"16","País Vasco","48","Bizkaia","Ondarroa","48073"
"16","País Vasco","48","Bizkaia","Orozko","48075"
"16","País Vasco","48","Bizkaia","Ortuella","48083"
"16","País Vasco","48","Bizkaia","Otxandio","48072"
"16","País Vasco","48","Bizkaia","Plentzia","48077"
"16","País Vasco","48","Bizkaia","Portugalete","48078"
"16","País Vasco","48","Bizkaia","Santurtzi","48082"
"16","País Vasco","48","Bizkaia","Sestao","48084"
"16","País Vasco","48","Bizkaia","Sondika","48904"
"16","País Vasco","48","Bizkaia","Sopela","48085"
"16","País Vasco","48","Bizkaia","Sopuerta","48086"
"16","País Vasco","48","Bizkaia","Sukarrieta","48076"
"16","País Vasco","48","Bizkaia","Trucios-Turtzioz","48087"
"16","País Vasco","48","Bizkaia","Ubide","48088"
"16","País Vasco","48","Bizkaia","Ugao-Miraballes","48065"
"16","País Vasco","48","Bizkaia","Urduliz","48089"
"16","País Vasco","48","Bizkaia","Urduña/Orduña","48074"
"16","País Vasco","48","Bizkaia","Valle de Trápaga-Trapagaran","48080"
"16","País Vasco","48","Bizkaia","Zaldibar","48095"
"16","País Vasco","48","Bizkaia","Zalla","48096"
"16","País Vasco","48","Bizkaia","Zamudio","48905"
"16","País Vasco","48","Bizkaia","Zaratamo","48097"
"16","País Vasco","48","Bizkaia","Zeanuri","48024"
"16","País Vasco","48","Bizkaia","Zeberio","48025"
"16","País Vasco","48","Bizkaia","Zierbena","48913"
"16","País Vasco","48","Bizkaia","Ziortza-Bolibar","48915"
"16","País Vasco","20","Gipuzkoa","Abaltzisketa","20001"
"16","País Vasco","20","Gipuzkoa","Aduna","20002"
"16","País Vasco","20","Gipuzkoa","Aia","20016"
"16","País Vasco","20","Gipuzkoa","Aizarnazabal","20003"
"16","País Vasco","20","Gipuzkoa","Albiztur","20004"
"16","País Vasco","20","Gipuzkoa","Alegia","20005"
"16","País Vasco","20","Gipuzkoa","Alkiza","20006"
"16","País Vasco","20","Gipuzkoa","Altzaga","20906"
"16","País Vasco","20","Gipuzkoa","Altzo","20007"
"16","País Vasco","20","Gipuzkoa","Amezketa","20008"
"16","País Vasco","20","Gipuzkoa","Andoain","20009"
"16","País Vasco","20","Gipuzkoa","Anoeta","20010"
"16","País Vasco","20","Gipuzkoa","Antzuola","20011"
"16","País Vasco","20","Gipuzkoa","Arama","20012"
"16","País Vasco","20","Gipuzkoa","Aretxabaleta","20013"
"16","País Vasco","20","Gipuzkoa","Arrasate/Mondragón","20055"
